"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"33","Shorts","Russell Athletic Men's Mesh Short with Pockets","Haron Deinla","These are perfect shorts for the worsening heat and humidity during FL summers.  It fits as described and I love that they have pockets.  The shorts are very lightweight but are quite durable.","Verified Purchase","Reviewed in the United States on 11 August 2023","5.0 out of 5 stars"
"34","Shorts","Russell Athletic Men's Mesh Short with Pockets","Wiley","I’m 5’11”, 165lbs, female, and I ordered the large. The length is right above the knee, they are very comfy and fit me perfect. I ordered a pair like these that are the champion brand and I like the russels better. The champion ones seem a little shorter and the waist is bigger on me. I play basketball and these shorts are perfect for it. Cheap price too!","Verified Purchase","Reviewed in the United States on 27 January 2018","5.0 out of 5 stars"
"35","Shorts","Russell Athletic Men's Mesh Short with Pockets","Audrey Garnsey","Me encantó este short para mi ejercicio en el gimnasio, ligero, cómodo y buena ventilación. Excelente!!","Verified Purchase","Reviewed in Mexico on 22 April 2019","5.0 out of 5 stars"
"36","Shorts","Russell Athletic Men's Mesh Short with Pockets","Miguel Angel Hernandez Silva","I'm really happy with the price and with the quality and it's fit. It's also washes well.  I've bought 3 pairs of these shorts!!  My Son LOVES them and they wash really we'll","Verified Purchase","Reviewed in Canada on 16 October 2016","5.0 out of 5 stars"
"37","Shorts","Russell Athletic Men's Mesh Short with Pockets","Sue","En las piernas está enorme y eso que tengo muslos de buen tamaño","Verified Purchase","Reviewed in Mexico on 2 August 2020","5.0 out of 5 stars"
"38","Shorts","Russell Athletic Men's Mesh Short with Pockets","Juan Carlos Mendoza Patiño","Been buying these for years. Well made and comfortable.","Verified Purchase","Reviewed in the United States on 19 January 2024","5.0 out of 5 stars"
"39","Shorts","Russell Athletic Men's Mesh Short with Pockets","Jules","These shorts are awesome. Fits really good, I'm 100% satisfied. I recommend them to everybody. Just buy them. You won't regret.","Verified Purchase","Reviewed in the United States on 11 June 2016","1.0 out of 5 stars"
"40","Shorts","Russell Athletic Men's Mesh Short with Pockets","Merlin V.","Buen precio y calidad","Verified Purchase","Reviewed in Mexico on 16 November 2023","5.0 out of 5 stars"
"41","Shorts","Russell Athletic Men's Mesh Short with Pockets","ashlie","These are comfortable, roomy enough, and fit well.  The color is accurate.  I bought two colors because I liked them so much.","Verified Purchase","Reviewed in the United States on 28 September 2016","4.5 out of 5 stars"
"42","Shorts","Russell Athletic Men's Mesh Short with Pockets","Scott Ivlow","I like Russel Athletic shorts for the brand it well worth the price. Rice hole mesh with pockets can be a hard find. Walmart's private label Athletic Works brand is so is Champion. However Russel Athletic is my second primary Sports Apperal Brand. Like having R. However they put it on everything they make. On this Black Mesh short you should get the Color R logo and not a White R. Dri Power isn't marked but it's a polyester material which makes it water resistant. I wear medium size shorts but with Russsel Athletics the waistbands have so much stretch and I don't need exessive baggy leg holes I always buy a size small and still get the same perfect fit as a medium and a 7"" inseam which is still perfect with my 6'2"" height. I hate long baggy basketball shorts. With Russel Athleticsit's baggy but not overly baggy in a small. I have multiple colors on these mesh shorts and continue to add more. Mesh material is so smooth and comfortable.","Verified Purchase","Reviewed in the United States on 3 December 2023","5.0 out of 5 stars"
"43","Shorts","Russell Athletic Men's Mesh Short with Pockets","Scott Ivlow","Top niveau qualité","Verified Purchase","Reviewed in France on 13 August 2023","5.0 out of 5 stars"
"44","Shorts","Russell Athletic Men's Mesh Short with Pockets","SCHNEIDER","Cómodos y duraderos, pero la tela huele feo siempre.","Verified Purchase","Reviewed in Mexico on 9 July 2020","5.0 out of 5 stars"
"45","Shorts","Russell Athletic Men's Mesh Short with Pockets","Sara","Son algo amplios de las piernas pero eso resulta en una gran comodidad y confort. No los recomiendo para hacer deporte, pero si para andar como todo un señor por tu casa","Verified Purchase","Reviewed in Mexico on 14 January 2021","5.0 out of 5 stars"
"46","Shorts","Russell Athletic Men's Mesh Short with Pockets","Fernando García Alvarez","Bundweite 33 ungedehnt -55cm, Seitenlänge 50cm, Beinweite 35cm im Schritt -33cm ,Innenbeinlänge 21cm,Taschengröße 25 x 18cm, Mesh wie auf dem Artikel Bild zu sehen,innen ein feines Mesh, dunkle Textilien unter der Shorts scheinen natürlich durch.Mann kann ja einen String drunter tragen oder nichts :-)","Verified Purchase","Reviewed in Germany on 25 February 2020","4.0 out of 5 stars"
"47","Shorts","Russell Athletic Men's Mesh Short with Pockets","Traveller","Good buy they feel good and are durable","Verified Purchase","Reviewed in Canada on 4 September 2020","5.0 out of 5 stars"
"48","Shorts","Russell Athletic Men's Mesh Short with Pockets","Finucci","One of the great things about nylon is that the colors won't fade.These are ROYAL PURPLE and you don't find that very often.I bought my size based on the chart that I saw and directly out of the packagingthey fit like a glove.  Of course we all know that the mesh is breathable, stylish and very comfortable.Good price point too.  I'd buy them again.  Too bad I don't hit the gym often enough to justifythat anytime soon!!!","Verified Purchase","Reviewed in the United States on 14 January 2016","4.0 out of 5 stars"
"49","Shorts","Russell Athletic Men's Mesh Short with Pockets","SFO Bro","Now that I am creeping up on 70 years old, and I am decidedly too short for my weight, but still like to play tennis at a club that requires ""all-white tennis attire,"" it has become increasingly difficult for me to find a good-looking, well-made, comfortable, Big and Tall-sized, white pair of tennis shorts.  The Russell Shorts that I ordered, in size 3XL, arrived on time, were well packed and properly described by the seller.  They look great, they fit great and they were reasonably priced... Now if I could just mail-order a Strong Serve.....????  Oren","Verified Purchase","Reviewed in the United States on 2 April 2019","5.0 out of 5 stars"
"50","Shorts","Russell Athletic Men's Mesh Short with Pockets","Oren Wunderman","I purchased a pair of these for general wear and they are fantastic!  Love the stretch material and light weight especially for warmer weather.  After purchasing my first pair, I ordered four more in different colors.  That's how much I think of these.","Verified Purchase","Reviewed in the United States on 15 July 2020","5.0 out of 5 stars"
