"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"31","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","Mrs susan","And the beefy is good for colder weather, or to wear as a t-shirt rather than undershirt","Verified Purchase","Reviewed in Australia on 11 January 2024","4.4 out of 5 stars"
"32","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","Allan R Ricci","Proper length, fit and material for beefy t's.Lately some beefy's have been a bit short and made from cheaper material, but not these!","Verified Purchase","Reviewed in Australia on 12 December 2023","5.0 out of 5 stars"
"33","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","NC","Wanted a good quality t-shirt that actually fitted me, and that is what I recieved. I am about 5'9 and ordered a medium. The t-shirts themselves are not exactly a thick material, but they're not thin, they feel smooth. If there was one thing I would say, it's that they are a tiny bit too long on the torso, not as bad as some t-shirts that claim to be a medium, but it would be the perfect t-shirt, if it wasn't just that inch too long on the torso (but this is just my preference, I prefer a shorter torso length on a t-shirt).","Verified Purchase","Reviewed in the United States on 14 October 2023","3.0 out of 5 stars"
"34","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","Jeff S","Exactly what it says it is short is thicker, good quality and comfortable.","Verified Purchase","Reviewed in Canada on 21 May 2023","5.0 out of 5 stars"
"35","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","Finn","This has to be the most comfortable T-shirt  I have ever worn.  The fit was good and it appears to be well made since I've only worn the shirt a few times.  Held up well in the wash","Verified Purchase","Reviewed in the United Kingdom on 3 October 2023","5.0 out of 5 stars"
"36","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","Christopher Zimmerman","these tee shirts are great-there xtra heavy -will last a long time -this is the 2nd time i bought them -great","Verified Purchase","Reviewed in the United States on 6 February 2024","5.0 out of 5 stars"
"37","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","Steve W Plogsted","I bought it for my dog, covers belly and stops the licking.","Verified Purchase","Reviewed in the United States on 3 June 2023","5.0 out of 5 stars"
"38","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","ROGER","Fits good, comfortable.","Verified Purchase","Reviewed in the United States on 26 February 2024","5.0 out of 5 stars"
"39","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","J. French","Good shirts, great way to order a gem.","Verified Purchase","Reviewed in the United States on 25 March 2023","5.0 out of 5 stars"
"40","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","Amazon Customer","great fit and sturdy material","Verified Purchase","Reviewed in the United States on 30 December 2020","5.0 out of 5 stars"
"41","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","Mrs susan","I bought these for my husband months ago and they are still in great shape. He works for a tree company and his clothes generally get ripped, stained, and ruined after just a few weeks (and many times, days!)These two shirts are worn at least once or twice per week, while working, and are in the same shape as when I bought them. There are no holes or rips anywhere on the shirts and they are just as strong as when I received them. Stains are impossible to avoid, but the shirt couldn't be of better quality and durability even months after purchasing them.The color and description are the same as pictured and described by the seller.This is a great deal on two high quality Men's short sleeved t-shirts, and I would definitively recommend them!I bought these shirts at full price. When I'm very satisfied with a purchase, I like to give a review and hopefully help or answer some questions potential buyers may have.","Verified Purchase","Reviewed in Australia on 11 January 2024","4.4 out of 5 stars"
"42","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","Allan R Ricci","Great quality but the fit is a little wide.","Verified Purchase","Reviewed in Australia on 12 December 2023","5.0 out of 5 stars"
"43","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","Emily Lewis","Riktiga Hanes. Bra kvalité. Två stycken för 320 kr inkl frakt är riktigt bra köp. Gick ned en strl till L på min andra beställnim, det blev perfekt. Jag är 195 cm/96 kg.","Verified Purchase","Reviewed in the United States on 1 July 2016","3.0 out of 5 stars"
"44","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","Karina Gonzalez","These tee shirts are high quailty and fit great !!!","Verified Purchase","Reviewed in the United States on 27 December 2023","5.0 out of 5 stars"
"45","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","Rolf Larsson","Excellent color on this t-shirt, and heavy enough to be worn as a regular shirt. Don't recommend this if you plan on using it as a layer.","Verified Purchase","Reviewed in Sweden on 10 November 2023","5.0 out of 5 stars"
"46","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","Dwayne Walker","This is a great t-shirt if you get the right size. I had to try three different sizes! If you normally buy tall sizes, don't get these in a tall size unless you're really tall, like at least 6'8"" or taller. Regardless of your size, buy one size larger unless you prefer a snug to tight fit. They are made from ""100% preshrunk cotton,"" but believe me, they do shrink a size after a normal washing and drying. I appreciate that they are 100% cotton, nothing with polyester ever feels as good, and the material is indeed ""Beefy."" I will probably buy more now that I know what size I need.","Verified Purchase","Reviewed in the United States on 22 January 2023","5.0 out of 5 stars"
"47","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","Doc","Great quality and even better value!","Verified Purchase","Reviewed in the United States on 6 January 2024","5.0 out of 5 stars"
"48","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","v1.0","i like it","Verified Purchase","Reviewed in the United States on 7 August 2017","5.0 out of 5 stars"
"49","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","Alan Brawn","Navy Blue fit fine and was of good quality. Light Steel was too small, fabric seems lighter in weight and irritating label sewn on bottom hem. Navy Blue gets 5 stars, light Silver gets 1 star.","Verified Purchase","Reviewed in the United States on 20 July 2023","5.0 out of 5 stars"
"50","Shorts","Hanes Men's Short Sleeve Beefy T (Pack of 2)","Nerijus","They're very good quality, tough but comfy and easy to tuck in","Verified Purchase","Reviewed in the United States on 7 January 2024","5.0 out of 5 stars"
