"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"11","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Tracey Brailsford","These shorts checked all of my boxes: lightweight, stretchable, comfortable, zippered pocket. And they look good and fit as expected. These are great shorts.","Verified Purchase","Reviewed in Canada on 20 July 2023","4.6 out of 5 stars"
"12","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Dave Duxbury","Not real classy, or dressy but very comfortable.  Great fit and stretchy in all the right places.","Verified Purchase","Reviewed in Canada on 30 October 2021","5.0 out of 5 stars"
"13","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","downtownpsb","Great fit. Love zipper pockets.","Verified Purchase","Reviewed in the United States on 27 January 2024","4.0 out of 5 stars"
"14","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Amazon Customer","Fits great. Stretchy","Verified Purchase","Reviewed in the United States on 27 January 2024","5.0 out of 5 stars"
"15","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","BryWill32606","I am able to wear shorts to work and I saw these and figured to give them a try.  First I must say, as a guy I am used to the demin or thick cotton feel for pants/shorts, these are not that feel. These are a stretchy material. When wearing them they are very comfortable and when you sit, as a guy the material is stretchy so you can sit down comfortably without issues. They look like regular shorts, I feel the waistband is a little wider but not in a bad way. I have washed this pair 3x now, they wash well, no fading or coming apart as I read in one review but they do look wrinkly, not bad enough to have to iron them, besides when you put them on the wrinkles seem to go away, I think its the stretchy material that makes them look that way. I paid $27 for this paid off shorts and it's about as hight as I would want to pay. I do need to mention that I did order a second pair, black as these are more of an olive color.  I hope this review helps.","Verified Purchase","Reviewed in the United States on 10 September 2023","5.0 out of 5 stars"
"16","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","ams1130","Second pair I've purchased for my husband. He really likes the style and stretchy waistband.","Verified Purchase","Reviewed in Canada on 31 January 2024","5.0 out of 5 stars"
"17","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","steves119","Can’t go wrong with Wrangler","Verified Purchase","Reviewed in the United States on 2 January 2024","5.0 out of 5 stars"
"18","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Tan Wei","I tried another brand but the fitting wasn't as good as this pair. The amount of spandex used was just adequate. I could have bought them during the summer at a local Walmart for half the price but an unexpected weight gain prompted me to have to make a late purchase here at Amazon and paid double well but at least they have them available.","Verified Purchase","Reviewed in Canada on 25 December 2023","5.0 out of 5 stars"
"19","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Caitlin","Had to return, because purchased the wrong size. Good quality and will be rebuying the correct size after the holidays.","Verified Purchase","Reviewed in the United States on 19 December 2023","5.0 out of 5 stars"
"20","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","HVAC guy","I've been looking for a good pair of work shorts and these do fantastic. I'm a bigger guy doing HVAC installs in the south so I needed something that was COMFORTABLE, FLEXIBLE and BREATHABLE and these deliver on all 3. Due to the material the pockets take a bit of getting used to since they fit to form but with how well they perform in every other area I need them to I can't even list that as a con.","Verified Purchase","Reviewed in the United States on 7 October 2023","5.0 out of 5 stars"
"21","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","David Zacchei","I was looking for shorts that were lightweight, wrinkle resistant, and flexible for a trip to Europe. I was also looking for extra pockets, but I don't like cargo pants with flaps or buttons. Wrangler had the perfect answer. These shorts fit great, and the material (mostly nylon) is lightweight and flexible. They come with two zipper pockets that are perfect for traveling or day-to-day. They are cut a bit narrow in the leg, which is fine for me (5'10"", 170lb.) I bought granite (dark gray) and sagebrush (grayish green). I tried the bronze but didn't like the color. I wish they came in a lighter shade, like khaki or beige.","Verified Purchase","Reviewed in the United States on 9 August 2023","4.6 out of 5 stars"
"22","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Zee","Well made black shorts with several pockets. Shorts fit well. But, are a bit long for my body.","Verified Purchase","Reviewed in the United States on 12 September 2023","5.0 out of 5 stars"
"23","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","MRoe","These are great quality for the price. I was afraid after I looked at some of the pictures on here. They are great quality and can be dressed up with a polo shirt.","Verified Purchase","Reviewed in the United States on 3 November 2023","4.0 out of 5 stars"
"24","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","stevec","The new material composition is more wrinkle free and fits slimmer than previous versions of the shorts","Verified Purchase","Reviewed in the United States on 28 August 2023","5.0 out of 5 stars"
"25","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Mr. C","These are a great shorts. The feel good wear well has plenty of pockets to store goods.","Verified Purchase","Reviewed in the United States on 21 August 2023","4.0 out of 5 stars"
"26","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","bluesy","Purchased these for my trip home after a long hike.  I really like the design with the side pockets that hold my iphone and wallet.  The fabric is a bit stiff and I definitely needed a belt.  Would have been nice to have a draw string option.  I ordered an XL and they were a bit loose in the waist and hip area but overall nothing that would make me return them.","Verified Purchase","Reviewed in the United States on 23 August 2023","4.0 out of 5 stars"
"27","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Sal","Love the fit, feels great, very comfortable.","Verified Purchase","Reviewed in the United States on 5 November 2023","5.0 out of 5 stars"
"28","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Pattons 3rd Army","Husband works outdoors in a very physically demanding job. He would often get heat rash & make his working day MISERABLE. So, about 3yrs ago, bought a pair of these to see if they would be thinner, quick-dri, & comfortable.Viola!! No more heat rash but that big box store doesn't sell these any longer.  Amazon & Amazon Seller came through.We have these Wranglers and I have added AFTCO, Shallowful, & Huk *(YES, BUCEE'S really does have everything!*)  fishing pant/short & husband could t be happier.","Verified Purchase","Reviewed in the United States on 7 July 2023","5.0 out of 5 stars"
"29","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Mike","Material feels light and has some stretch.  Cargo pockets have zippers.  Overall feels well made.  Just be aware, that the front pockets are in the front of the pants, not on the side (where your hands would naturally fall to put it in a pocket).","Verified Purchase","Reviewed in the United States on 3 June 2023","5.0 out of 5 stars"
"30","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Lynn Poler","I bought these for my son and now he has 4 pair!  They fit well, the pockets are deep and not bulky like most cargo shorts.  He loves them and so do I.","Verified Purchase","Reviewed in the United States on 9 September 2023","4.0 out of 5 stars"
"31","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","PM Advocate","First, the description of these cargo shorts on Amazon is totally inadequate. The absolutely most important feature of these shorts that is not evident on the Amazon web site is that they truly have STRETCH. I an a waist 33 and I ordered a 32. They fit perfectly since the waist and the pants have great stretch. They would also fit perfectly for someone with a 32 inch waist. Too many pants on the internet are described as having a stretch feature, but in fact do not. Secondly, there is not description of the pockets. These shorts have 7 pockets, but you would not know it from the website. Zippers are on the two side cargo pockets so you can secure your phone and wallet in these pockets if you will be exercising. The other pockets are deep, as is the ""watch"" pocket. Great fabric. I reordered another pair after wearing the first pair. Can't address durability, but they are made much better than my other cargo shorts. Great buy!!","Verified Purchase","Reviewed in the United States on 18 June 2022","4.6 out of 5 stars"
"32","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","charles gaulin","Tissu élastique, léger et respire bien. J'adore. Je ne jure que par ce modèle/marque","Verified Purchase","Reviewed in Canada on 19 November 2023","5.0 out of 5 stars"
"33","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Bubba Bourne","I wear pants and boots almost everyday and I was looking for something that was flexible and tough. Pockets are not too deep nor too shallow and the waist band is wide enough that it does not roll down or slip down without a belt unless you overload the pockets. I have purchased several of these shorts replacing several different brands. I even purchased them for friends who have in turn ordered more.","Verified Purchase","Reviewed in the United States on 1 July 2023","5.0 out of 5 stars"
"34","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Ross Thompson","I liked that there were lots of useful pockets on these shorts. I have used them as day to day wear as well as using them as a bathing suit. Quite stretchy so if you are active then they will stretch to allow a bit more room to move. Not that fond of the dome like fastener instead of a button but we will see how long they last. Will buy again when the time comes. Good price.","Verified Purchase","Reviewed in Canada on 12 August 2023","5.0 out of 5 stars"
"35","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","BOB TEDDER","Great fit and price ! Plenty of colors  to choose from. Perfect for mtb riding and they last ! Plan on getting many more !","Verified Purchase","Reviewed in the United States on 20 September 2023","5.0 out of 5 stars"
"36","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","kanew","Very similar to Eddie Bauer $75.00 Pro Guide shorts, only $47.00 less expensive...!!! the fit is pretty much the same, shorter inseam.... style and fabric seem to be the same.","Verified Purchase","Reviewed in the United States on 14 May 2023","5.0 out of 5 stars"
"37","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Kel","The zipper pockets are useful for carrying little pieces of camera equipment when I'm out making photos.","Verified Purchase","Reviewed in the United States on 11 October 2023","4.0 out of 5 stars"
"38","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","MeyerMaia86","My husband loves these shorts. They're stretchy and soft. He loves the way they fit him too. He wears a 35 normally but he got a 36 in these and they're just fine. I think they look nice on him.","Verified Purchase","Reviewed in the United States on 10 August 2023","5.0 out of 5 stars"
"39","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Peter Mackey","These are flexible and look great.  The fit and length are perfect, exactly what I was looking for.  A nice pair of casual summer shorts.  They very quickly became my go to shorts.","Verified Purchase","Reviewed in Canada on 15 October 2023","5.0 out of 5 stars"
"40","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Ami Quinn","I wanted shorts that were comfortable and kids could wear to school.  They don't like pants and it's not very cold here. They looks really nice.","Verified Purchase","Reviewed in the United States on 5 September 2023","5.0 out of 5 stars"
"41","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","jwl80303","I really like these shorts. They are comfortable and the material lightweight and breathable. I'd give this product 5 stars except for the defective waistband snap. It just won't stay snapped and will un-snap at the slightest pressure, like me bending over to pick something up off the floor. It's not just a 'one-off' bad pair of shorts - I ordered two pairs and both have this same problem. If I wear a belt then the belt takes the tension and the pants stay snapped, but the snap should be better designed and not require 'help' to stay closed.","Verified Purchase","Reviewed in the United States on 26 July 2023","4.6 out of 5 stars"
"42","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","iPod Junky","The fit is comfortable, no ""baggyness"" and the fabric has give to it so hikes and long walks should be comfortable.  With the exception of two of the front pockets which are shallow and up high on the shorts, there is ample space for your keys, wallet and phone.  Pretty nice product for the price.  Certainly a lot less expensive than the Lululemon Men's hiking shorts.  Let's see how they last.","Verified Purchase","Reviewed in the United States on 2 May 2023","3.0 out of 5 stars"
"43","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","JC","I recently bought a pair of Wrangler ""Outdoor Series"" cargo shorts on clearance at a local Target store, model NT980GT. I really like the fit and the fabric and the zipper side pockets. Come to find out they were discontinued, but my searches kept bringing me back to these Wrangler ""Authentics"" cargo shorts, model ZM980GT. After carefully looking at the pictures and comparing them to my Outdoor Series pair, the pockets, the stitching, etc, appeared to be exactly the same. So I bought a pair in the hopes they were.While almost identical, this newer Authentics version is a little different than those discontinued Outdoor Series pair. First, they're about an inch longer. Not a huge difference, but I'm 6'2"" and I prefer where the Outdoor Series shorts sit above my knee. The second thing I noticed is they're slightly slimmer in fit, just a little less room around. And the waistband seems less stretchy. They clearly went cheap on the new zippers. Most people won't notice or care, but after having the better, lock-down zipper heads on the Outdoor Series, these cheap floppy zipper heads are just annoying to me. And while both shorts are listed as Granite (GT), these are lighter in color.Honestly though, for all my moaning about these slight differences, if I didn't already have the older version I wouldn't know and would be perfectly happy with these shorts. They are still just as comfortable, made with the same nylon/spandex mix, and seem just as well stitched together. Knowing the differences, my only real gripe is the zippers. Still very comfortable and well fitting shorts.","Verified Purchase","Reviewed in the United States on 8 March 2018","5.0 out of 5 stars"
"44","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Autumn","Stretchy, excellent fit, my husband doesn’t like any other shorts but these! Hopefully they stay available for a long time!Bought him 3 pairs 2 years ago and they just started ripping after years of working construction. Bought 3 more pairs last week and they haven’t changed!","Verified Purchase","Reviewed in Canada on 5 August 2023","4.0 out of 5 stars"
"45","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","DigDugDoug","So they're the most comfortable shorts I've ever worn, But. They don't hold up all that great, Atleast not in comparison to traditional wrangler shorts. They could easily be used as swim trunks and they feel like a mixture of that and normal shorts. Pockets functioned better than expected and I'll buy another pair to see if they'll share the same weak points such as inner thighs and the taint seam. Every now and then I get a loose thread too, No big deal but something you'd notice if bought. Would recomend going a size up if you've owned a pair previously, Bought my second pair and initial fit is awful. I'm sitting with them on to write this review incase another larger gentleman is considering these shorts. GO A SIZE UP. Other than that they were good enough to want another pair, So there's that. They'll definitely appear tight in your normal size, They hug pretty good so larger size won't hurt.","Verified Purchase","Reviewed in the United States on 9 May 2021","5.0 out of 5 stars"
"46","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Gabriel","Very well made with plenty of pockets, excellent for the summer days.","Verified Purchase","Reviewed in the United States on 20 August 2023","4.0 out of 5 stars"
"47","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","motoxxx","These shorts are extremely comfortable and light for mountain biking. Zipper pockets and standard pockets are perfect. For the price, these would compare to $75-100 big name mtb gear companies.","Verified Purchase","Reviewed in the United States on 8 July 2023","5.0 out of 5 stars"
"48","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Lindsay Lankin","I bought these shorts as a present for my husband and he really, really likes them.  He likes them so much that these shorts are nearly the only ones he wears.  He loves the color-a dark khaki, the fit--perfect on him, and the leg pockets.  He has four pairs now and wants some more.","Verified Purchase","Reviewed in the United States on 27 April 2023","5.0 out of 5 stars"
"49","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Ian Dawe","As advertised and when i purchasd was the same price as products from wal mart.","Verified Purchase","Reviewed in Canada on 3 June 2023","5.0 out of 5 stars"
"50","Shorts","Wrangler Mens Performance Comfort Flex Waist Cargo Short Cargo Shorts","Nate Foster","At waist sizes 40 and above, the waist fits perfect, but the sizing around the thighs don't increase in proportion.","Verified Purchase","Reviewed in Canada on 16 October 2023","4.0 out of 5 stars"
