"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"1","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Robert Smith","We do about 2 to 3 hours of Washing a Day. This only lasts us for 2 weeks Max.","Verified Purchase","Reviewed in Australia on 17 March 2024","4.8 out of 5 stars"
"2","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","SherwinE","Scrub Daddy is the best of all. Its easy to clean and can be used on harsh utensils. Highly recommended.","Verified Purchase","Reviewed in Australia on 6 March 2024","5.0 out of 5 stars"
"3","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","SherwinE","Exactly as described","Verified Purchase","Reviewed in Australia on 6 March 2024","3.0 out of 5 stars"
"4","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Gav","Need I say more?","Verified Purchase","Reviewed in Australia on 31 October 2023","3.0 out of 5 stars"
"5","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Beth","Works a charm!","Verified Purchase","Reviewed in Australia on 28 November 2023","5.0 out of 5 stars"
"6","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Lois","Haven’t used anything better. My go to cleaning sponge","Verified Purchase","Reviewed in Australia on 25 November 2023","5.0 out of 5 stars"
"7","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Jackie Jehoda","Works as advertised","Verified Purchase","Reviewed in Australia on 31 October 2023","5.0 out of 5 stars"
"8","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Aus Giggles","I absolutely love these spongers and use them to clean almost every surface of my house. But I think they work best to clean my bathroom the work magic on the tiles grout and glass !!","Verified Purchase","Reviewed in Australia on 14 November 2023","4.0 out of 5 stars"
"9","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Graz","This is the best sponge ever made! It is so versatile and easy to use. The material makes it easy to clean! I’ve personally tested it on a new regular sponge and the scrub daddy got everything off the dish in 2 swipes (the sponge took 9 and there was still some left over). You can also use the mouth to clean spoons which is a little bit of a gimmick but it still works incredibly well. My favourite feature is cleaning cups with the scrub daddy. Just stick your fingers in the eyes and twist it in a cup. It’s as good as new! I love this sponge and i’m definitely buying more!","Verified Purchase","Reviewed in Australia on 22 November 2023","5.0 out of 5 stars"
"10","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Ashlee","I tried it on my shower glass, just with Pine O Cleen. You can feel it when the scum comes off and the glass is clean. Works well and looking at Scrub Mommy for the dishes next","Verified Purchase","Reviewed in Australia on 29 September 2023","5.0 out of 5 stars"
"11","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Amazon Customer","Rough and soft, perfect scrubber. It won't last forever, but it does the job extremely well.
  
Read more","Verified Purchase","Reviewed in Australia on 17 March 2024","4.8 out of 5 stars"
"12","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Amazon Customer","It lasts longer and retains it's quality longer and is easy to sterilize.Cleans brilliantly
  
Read more","Verified Purchase","Reviewed in Australia on 1 March 2024","Previous page"
"13","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Robert Smith","The scrub daddy is a great invention and works well
  
Read more","Verified Purchase","Reviewed in Australia on 1 March 2024","4.8 out of 5 stars"
"14","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Aliz","Works well
  
Read more","Verified Purchase","Reviewed in Australia on 14 March 2024","4.5 out of 5 stars"
"15","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Ken Lay","Does ok. Definitely is more expensive than other brands. Can't do a couple of interesting things.Bought it because I saw the TV ad. However there's probably no need to get another one.Will try to see how long this lasts
  
Read more","Verified Purchase","Reviewed in Australia on 13 October 2023","4.6 out of 5 stars"
"16","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Reviewer123","Heard all the rage about this. Was hesitant. But lasts much longer than a kitchen sponge and foams well.
  
Read more","Verified Purchase","Reviewed in Australia on 26 February 2024","4.8 out of 5 stars"
"17","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Sameer-ji","It's a scrub daddy. It's iconic. What's not to love. Cleans my shower, bath and bathroom vanity very well
  
Read more","Verified Purchase","Reviewed in Australia on 23 January 2024","4.8 out of 5 stars"
"18","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Audriculous","My husband actually bought this - I was skeptical but it works great and doesn’t scratch my pans. We have now also purchased a Scrub mummy!
  
Read more","Verified Purchase","Reviewed in Australia on 11 January 2024","4.7 out of 5 stars"
"19","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Laura","Ah, good.
  
Read more","Verified Purchase","Reviewed in Canada on 9 January 2024","Next page"
"20","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","SC","If you don't utilize a Scrub Daddy I'm not eating at your place, no lie 🤣😂. Scrub Daddy is the best sponge cleaner ever made, hard when cold and soft when hot, come on can't beat that kind of dedication and thought process put into designing and making Srub Daddy. Make sure to get one, I definitely recommend getting one to start out with them I believe they have a 10 or 8 box deal which is the best. Stocking up is good.
  
Read more","Verified Purchase","Reviewed in the United States on 13 December 2023","Previous page"
"21","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Robert Smith","Believe the hype, this is my best sponge.Sometimes it won't clean itself as easy as the ads but it will eventually disappear and become normal","Verified Purchase","Reviewed in Australia on 17 March 2024","4.8 out of 5 stars"
"22","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","SherwinE","Honestly the best sponge I’ve ever used for anything hard to clean !","Verified Purchase","Reviewed in Australia on 6 March 2024","5.0 out of 5 stars"
"23","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Ty","love my daddy","Verified Purchase","Reviewed in Australia on 13 March 2024","3.0 out of 5 stars"
"24","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Kara Seal","I hate kitchen sponges. Really I do. Germ factories. But not this one. Once a week (or more often as needed) I chuck it in the dishwasher et voila!  Clean and sanitised. The open grain of the sponge makes it easy to get clean in a diswasher, and assists in scrubbing what it needs to. Love it","Verified Purchase","Reviewed in Australia on 18 March 2024","5.0 out of 5 stars"
"25","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","pk","Fast shipping, item as described, very happy thanks.","Verified Purchase","Reviewed in Australia on 19 March 2024","5.0 out of 5 stars"
"26","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Kitikatter","Best sponges on the market","Verified Purchase","Reviewed in Australia on 2 February 2024","5.0 out of 5 stars"
"27","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Fito","Love it! That is all I can say. This is a must purchase for any kitchen","Verified Purchase","Reviewed in Australia on 21 February 2024","5.0 out of 5 stars"
"28","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Briar-rose knipe","Expensive but good.","Verified Purchase","Reviewed in Australia on 12 February 2024","5.0 out of 5 stars"
"29","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Eva","Think of it as an advanced form of sponge, with a bit more abrasive power. Long lasting. Less stinky. Better than a sponge","Verified Purchase","Reviewed in Australia on 4 March 2024","5.0 out of 5 stars"
"30","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Alexander","Really great for the shower and I found I used less cleaning agent as it helped foam it up more effectively.","Verified Purchase","Reviewed in Australia on 3 March 2024","4.0 out of 5 stars"
"31","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Robert Smith","Wouldn’t use any other.","Verified Purchase","Reviewed in Australia on 17 March 2024","4.8 out of 5 stars"
"32","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","SherwinE","Worth all the hype.","Verified Purchase","Reviewed in Australia on 6 March 2024","5.0 out of 5 stars"
"33","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Shannon Jamieson","Brilliant in all sorts of cleaning, whether it's the dishes or an oven top, no odor, easily washes off and it's overall worth it.","Verified Purchase","Reviewed in Australia on 20 January 2024","3.0 out of 5 stars"
"34","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","redan","The sponge is firm and fits the hand well. Easy to use to scrub even non-stick pans without scratching.","Verified Purchase","Reviewed in Australia on 17 January 2024","5.0 out of 5 stars"
"35","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Jin Yeun","I am a convert. I can see these being used for everything","Verified Purchase","Reviewed in Australia on 5 January 2024","5.0 out of 5 stars"
"36","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Constance Wee","It's a great product. It does what it promises and it can be used for a realy long time","Verified Purchase","Reviewed in Australia on 4 January 2024","5.0 out of 5 stars"
"37","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Meg","Excellent. After a while it does get soft and less effective so you need to replace.","Verified Purchase","Reviewed in Australia on 6 January 2024","5.0 out of 5 stars"
"38","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Karl_Franz","Great product, only fault is not as efficient as scrub mummy with two different textures but are we surprised!! Joke!","Verified Purchase","Reviewed in Australia on 2 January 2024","5.0 out of 5 stars"
"39","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Jazzop","I caved and purchased this item and it has lived up to all of the hype!","Verified Purchase","Reviewed in Australia on 3 January 2024","5.0 out of 5 stars"
"40","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Emma","First time user, does the job. Nothing spectacular still got to use elbow grease and cleaning aids.","Verified Purchase","Reviewed in Australia on 6 January 2024","5.0 out of 5 stars"
"41","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Robert Smith","Finger holes are good, making it easy to use.  Works well and comes back to brand new.","Verified Purchase","Reviewed in Australia on 17 March 2024","4.8 out of 5 stars"
"42","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","SherwinE","I have the applicator so it just hangs in my sink.  The smiley face is cute, and I like the overall aesthetics of it - something as simple as a smiley face to brighten your mood.  Does a great job too and is easy to clean. Sterilse it with hot water from the jug and then it just hangs to dry.  Love it","Verified Purchase","Reviewed in Australia on 6 March 2024","5.0 out of 5 stars"
"43","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Jennifer H","I’m enjoying these products, Scrub Daddy & Scrub Mommy.  Been using them for a few years now.  It doesn’t scratch the glass on the stove or other surfaces.","Verified Purchase","Reviewed in Australia on 20 December 2023","3.0 out of 5 stars"
"44","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","K. Clarke","I don't have a dishwasher so I have to wash all my dishes in the sink. Sponge Daddy makes the job so much easier especially getting inside the coffee cups and glasses. Very happy with the purchase!","Verified Purchase","Reviewed in Australia on 4 November 2023","5.0 out of 5 stars"
"45","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Chez","Sure, it does what all the IG and rave reviews say but what it didn’t mention is it super powers that magically got my teenage daughter washing the dishes!","Verified Purchase","Reviewed in Australia on 5 December 2023","5.0 out of 5 stars"
"46","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Amazon Customer","Have bought a few now. Best scrubbers.","Verified Purchase","Reviewed in Australia on 29 November 2023","5.0 out of 5 stars"
"47","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","CJ","Works well for pots and pans, but can't say it's a game changer in the oven, which I what I purchased it for. I bought it after watching the promo, my children saw it on TV... I prefer the heavy duty Vileda Power Scrub Scourer, especially for the oven. It's cute, but limited.","Verified Purchase","Reviewed in Australia on 2 December 2023","5.0 out of 5 stars"
"48","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Brian H.","Fantastic sponge very handy doesn't damage dishes. Everyone should have one.","Verified Purchase","Reviewed in Australia on 24 December 2023","5.0 out of 5 stars"
"49","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Peter Thanos","Squishy is hot water, scrubby in cold water. Is more expensive than other scourers but it is quite unique and takes a lot of beating","Verified Purchase","Reviewed in Australia on 6 November 2023","5.0 out of 5 stars"
"50","Sponge","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Vencent","Works well, very useful in the kitchen !Cleans well","Verified Purchase","Reviewed in Australia on 6 December 2023","4.0 out of 5 stars"
"51","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Steve Annett","First time with this brand and so far very happy with the sound and quality. Good value and I am hoping the strings will cope with my constant heavy playing.Great service from Amazon.","Verified Purchase","Reviewed in Australia on 3 March 2024","4.7 out of 5 stars"
"52","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Daniel Gh","My room mate loves these! He plays all the time and they sound great!","Verified Purchase","Reviewed in Australia on 22 December 2023","5.0 out of 5 stars"
"53","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Steve Annett","It took less than a day to arrive🫶🫶","Verified Purchase","Reviewed in Australia on 3 March 2024","1.0 out of 5 stars"
"54","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","NekoChiba","Always happens the same with this ones. Gotta be careful tuning 2nd and 1st string as most of this new ones usually brakes and could be dissappointing","Verified Purchase","Reviewed in Australia on 28 February 2024","5.0 out of 5 stars"
"55","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Chi","This strings with a great sound","Verified Purchase","Reviewed in Australia on 16 November 2023","5.0 out of 5 stars"
"56","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Chi","Excellent","Verified Purchase","Reviewed in Australia on 13 November 2023","5.0 out of 5 stars"
"57","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Gian","I am new at guitar, but they are definitely a lot easier on the fingers than my prior ones.  Sound good too.","Verified Purchase","Reviewed in Australia on 10 December 2023","5.0 out of 5 stars"
"58","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","SON LAI","I wanted some strings that had a nice sound and not too expensive.....mainly for practice. These are perfect and don't break the bank. Strings great so far, and as described in the listing.","Verified Purchase","Reviewed in Australia on 2 March 2024","4.0 out of 5 stars"
"59","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Nara Tai Bison","Great guitar strings for if you want to D-Tune your guitar","Verified Purchase","Reviewed in Australia on 20 February 2024","5.0 out of 5 stars"
"60","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Happy Shopping","Great budget strings. Nice high end sound, mids and bass are pretty mediocre but gets the job done","Verified Purchase","Reviewed in Australia on 19 June 2023","5.0 out of 5 stars"
"61","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Steve Annett","Thought i would try these as i normally use elixer strings and i have to say these are very nice great value for money and good sound there not as smooth as the nanoweb strings but still nice to play with..I would recommend these as a good budget option for sure...","Verified Purchase","Reviewed in Australia on 3 March 2024","4.7 out of 5 stars"
"62","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Daniel Gh","Brilliant arrival timing for a brilliant product. Contained exactly what it advertised and met my exact needs. Would recommend this product to anyone wishing to restring their guitar :DD","Verified Purchase","Reviewed in Australia on 22 December 2023","5.0 out of 5 stars"
"63","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Brad","exactly as expected","Verified Purchase","Reviewed in Australia on 22 June 2022","1.0 out of 5 stars"
"64","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","UltimateElite21","Strong and very practical strings","Verified Purchase","Reviewed in Australia on 28 February 2023","4.0 out of 5 stars"
"65","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Syd","I’ve switched between many different brands of acoustic guitar strings. These are the ones I’m going to stick with now on my Gibson J45 Standard. They sound and feel great.","Verified Purchase","Reviewed in Australia on 1 December 2022","5.0 out of 5 stars"
"66","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Pulz96","People have their likes and dislikes but I never look past these having got used to them over the years. I set up with these initially and know that year after year this company is always there, producing the exact same strength and sound. 10pk is very cost-effective.","Verified Purchase","Reviewed in Australia on 8 May 2023","4.0 out of 5 stars"
"67","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Luke Maloney","Better tone then Elixir","Verified Purchase","Reviewed in Australia on 17 September 2022","5.0 out of 5 stars"
"68","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Hyde2020","Good quality","Verified Purchase","Reviewed in Australia on 20 August 2021","5.0 out of 5 stars"
"69","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","on a roll","The E1 string ruptured during installation","Verified Purchase","Reviewed in Australia on 30 August 2022","5.0 out of 5 stars"
"70","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Jannie smit","Everything was great","Verified Purchase","Reviewed in Australia on 25 August 2022","5.0 out of 5 stars"
"71","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","KJH","Requested as a gift, very happy.  Comfort fit","Verified Purchase","Reviewed in the United Kingdom on 14 March 2022","4.6 out of 5 stars"
"72","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","Michael Roche","Great work top","Verified Purchase","Reviewed in the United Kingdom on 30 December 2020","5.0 out of 5 stars"
"73","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","jorge posadas","Buen precio ,buena calidad,bien tallaje ,como todo lo carhartt la calidad es excelente,talla un poco ajustado,recomiendo coger una talla más de la que normalmente uses.","Verified Purchase","Reviewed in Spain on 8 December 2023","5.0 out of 5 stars"
"74","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","HUGO","Buen producto.","Verified Purchase","Reviewed in Mexico on 8 April 2022","5.0 out of 5 stars"
"75","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","Peter Marcelo","I bought the relaxed fit and don’t know why people are saying it’s oversized. Fits pretty true to size for me. It’s definitely lengthier than normal but chest and sleeves are true to size. I also have other shirts that are more heavyweight than this. I’d say this fits more in the medium weight cotton and the price is about right for it. A proper heavyweight shirt will cost more.","Verified Purchase","Reviewed in Canada on 9 February 2024","5.0 out of 5 stars"
"76","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","Frank van Dinther","Passt perfekt.Länger und breiter als bei anderen Herstellern.Ich habe XL gekauft und beim nächsten mal würde ich L versuchen.","Verified Purchase","Reviewed in Germany on 30 December 2023","5.0 out of 5 stars"
"77","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","Rich Fisher","The quality and the design are actually very good. But the sizing is just ridiculous! Ordered a small. More like an XXL!","Verified Purchase","Reviewed in the United Kingdom on 30 June 2019","5.0 out of 5 stars"
"78","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","Cliente Amazon","Son camisetas de máxima calidad con un gramaje espectacular.Si te gustan las camisetas de tela gorda y grandes....Las recomiendo!!!!!","Verified Purchase","Reviewed in Spain on 25 August 2022","3.0 out of 5 stars"
"79","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","Shin","I recommend sizing down for this one if you like your t shirts a bit more fitted. Stick true to size if you really want it super relaxed and baggy. Still a fantastic T shirt and quality etc are all good.","Verified Purchase","Reviewed in the United Kingdom on 6 November 2023","5.0 out of 5 stars"
"80","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","Adriano","Minst 1 större strl än carhartt whip,Men kvaliteten är mycket bättre än den europeiska varianten","Verified Purchase","Reviewed in Sweden on 23 October 2022","5.0 out of 5 stars"
"81","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Steve Annett","i prefer the feel and tone of elixirs but gave these a go for the price and history. will keep a spare set though","Verified Purchase","Reviewed in Australia on 3 March 2024","4.7 out of 5 stars"
"82","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Daniel Gh","A Very good experience!","Verified Purchase","Reviewed in Australia on 22 December 2023","5.0 out of 5 stars"
"83","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Rachel","","Verified Purchase","Reviewed in Australia on 29 June 2019","1.0 out of 5 stars"
"84","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Huan","Quick and prompt delivery and i got exactly what i ordered, great strings","Verified Purchase","Reviewed in Australia on 14 November 2021","4.0 out of 5 stars"
"85","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Rebecca","Using this type of strings for a long time","Verified Purchase","Reviewed in Australia on 14 August 2021","5.0 out of 5 stars"
"86","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Rebecca","The strings are individually shrink wrapped and of good quality. They sound great on my 12 string EKO Ranger.","Verified Purchase","Reviewed in Australia on 10 November 2020","5.0 out of 5 stars"
"87","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Glenn Rocker","Great sounding strings which last.","Verified Purchase","Reviewed in Australia on 8 February 2019","5.0 out of 5 stars"
"88","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Amazon Customer","Classic, no disappointment","Verified Purchase","Reviewed in Australia on 6 February 2020","5.0 out of 5 stars"
"89","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","MV2012","What I expected for price and arrived on time.","Verified Purchase","Reviewed in Australia on 15 August 2020","4.0 out of 5 stars"
"90","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Peter Duffy","quality product, rapid delivery","Verified Purchase","Reviewed in Australia on 15 August 2020","5.0 out of 5 stars"
"91","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Steve Annett","Kept up to date on progress","Verified Purchase","Reviewed in Australia on 3 March 2024","4.7 out of 5 stars"
"92","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Daniel Gh","As described, amazing strings and quality and good value too. Would definitely buy them again.","Verified Purchase","Reviewed in Australia on 22 December 2023","5.0 out of 5 stars"
"93","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Greg Yanco","Good quality strings for a decent price. Easy to use.","Verified Purchase","Reviewed in Australia on 23 February 2019","1.0 out of 5 stars"
"94","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Arun","Fit them to a FG800 mellows the sound a little, just what I wanted","Verified Purchase","Reviewed in Australia on 22 July 2021","5.0 out of 5 stars"
"95","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Camelian007","Good","Verified Purchase","Reviewed in Australia on 24 February 2021","5.0 out of 5 stars"
"96","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Kindle Customer","Been buying them for years, reliable and sounds great","Verified Purchase","Reviewed in Australia on 31 March 2023","5.0 out of 5 stars"
"97","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","J Hahn","The media could not be loaded.
                
            
                
            
            
        
    
    
Good quality","Verified Purchase","Reviewed in Australia on 31 December 2022","5.0 out of 5 stars"
"98","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Archie","家にいて買える","Verified Purchase","Reviewed in the United Kingdom on 25 February 2024","5.0 out of 5 stars"
"99","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Tribina Marak","I have been using Daddario phosphor bronze for last 3 years. Excellent sound quality in budget range.. If you play regularly, they will easily last upto 5 months, until they get rusted. Tuning stability is good, but initially they might get detuned due to phosphor coating slippage.To check for ordinal daddario, always remember that there will a matt rubber type coating on the packet surface and inside packet, there will be a unique code which you can verify on official daddario site","Verified Purchase","Reviewed in India on 25 March 2023","5.0 out of 5 stars"
"100","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","オイルランタン好き","Verkar helt ok","Verified Purchase","Reviewed in Japan on 3 January 2024","5.0 out of 5 stars"
"101","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Kristine","Arrived fast. Great product and love the smell of this one over the others.  Feels fresh.","Verified Purchase","Reviewed in Australia on 16 March 2024","4.7 out of 5 stars"
"102","Moisturizer","Dove Triple Moisturising Body Wash 1 L","John F","Awesome serviceGood price","Verified Purchase","Reviewed in Australia on 15 January 2024","5.0 out of 5 stars"
"103","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Kristine","Always loved the skin benefits of Dove. What sometimes put me off was the pretty strong scent. This product was the answer. Non-drying with a fresh but subtle fragrance that I actually love so much so that not only is it in the shower, but I have filled all of my hand dispensers in the house for that fresh clean feel and smell. The three pack when on sale is such great value at $8.50 each.","Verified Purchase","Reviewed in Australia on 16 March 2024","3.0 out of 5 stars"
"104","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Jaynish","Good body wash - pleasant scent","Verified Purchase","Reviewed in Australia on 12 March 2024","5.0 out of 5 stars"
"105","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Nath J.","I’ve tried multiple body washes and it has always lead to me having dry skin. This dove body wash seems to be the only one that hydrates my skin","Verified Purchase","Reviewed in Australia on 14 March 2024","5.0 out of 5 stars"
"106","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Amazon Customer","Smells good and nice and easy pump","Verified Purchase","Reviewed in Australia on 28 January 2024","5.0 out of 5 stars"
"107","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Perfect clean fit","Not overpowering in scent. Subtle and nice smelling.","Verified Purchase","Reviewed in Australia on 25 January 2024","4.0 out of 5 stars"
"108","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Julie W","No offensive aroma, feels moisturising enough and doesn't irritate my skin. Great value, will definitely order again.","Verified Purchase","Reviewed in Australia on 17 March 2024","5.0 out of 5 stars"
"109","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Dinkie","It's all good does the job fast delivery no problems","Verified Purchase","Reviewed in Australia on 17 March 2024","5.0 out of 5 stars"
"110","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Joshua Bramley","Perfect product great delivery time","Verified Purchase","Reviewed in Australia on 28 March 2024","5.0 out of 5 stars"
